representative,taxID,id_method,taxon,rank,score,kingdom,phylum,class,order,family,genus,species,path,scores,reason,NNtaxID,NNtaxon,NNrank,NNdistance
Zotu788,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.0254
Zotu789,2864,insect,Dinophyceae,class,0.9999,,,Dinophyceae,,,,,2.21211E+12,ddddddddddddd,2,39447,Gymnodinium catenatum,species,0.0354
Zotu790,6072,insect,Eumetazoa,clade,0.6015,Metazoa,,,,,,,212212121,dddddddd<,2,1109190,Astericola clausii,species,0.0401
Zotu791,2864,insect,Dinophyceae,class,0.7603,,,Dinophyceae,,,,,2.21211E+15,dddddddddddddddL,2,407301,Karlodinium veneficum,species,0.0287
Zotu792,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+11,dddddddddddd,2,39447,Gymnodinium catenatum,species,0.0331
Zotu793,131567,insect,cellular organisms,no rank,1,,,,,,,,22122122,ddbddddd,3,87105,Thraustochytrium multirudimentale,species,0.0517
Zotu794,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,2857,Nitzschia,genus,0.0108
Zotu795,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddbdddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.1016
Zotu796,632149,insect,Azadinium,genus,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,,NA,NA,-1,1428570,Azadinium dalianense,species,0.0197
Zotu797,131567,insect,cellular organisms,no rank,NA,,,,,,,,NA,NA,-1,85692,Triticum dicoccoides,species,0.0134
Zotu798,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+22,ddddddddddddddddddddddd,2,50429,Stylophora pistillata,species,0.1167
Zotu799,7675,insect,Echinidea,infraorder,NA,Metazoa,Echinodermata,Echinoidea,Camarodonta,,,,NA,NA,-1,7656,Paracentrotus lividus,species,0.0181
Zotu800,66801,insect,Gymnodiniaceae,family,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,,NA,NA,-1,66470,Lepidodinium,genus,0.0134
Zotu801,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,2.21212E+22,dddddddddddddVddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0795
Zotu802,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0671
Zotu803,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,46947,Geminigera cryophila,species,0.0434
Zotu804,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,dddddbddddddddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0638
Zotu805,1206795,insect,Lophotrochozoa,clade,1,Metazoa,,,,,,,2.12211E+21,ddddddddddddddddddd`dd,3,115423,Phoronis ijimai,species,0.0436
Zotu806,512229,insect,Itunella,genus,NA,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Itunella,,NA,NA,-1,512230,Itunella muelleri,species,0.0177
Zotu807,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,393032,Ichthyodinium chabelardi,species,0.0849
Zotu808,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+22,dddddddddddddUddddddddd,2,407301,Karlodinium veneficum,species,0.1047
Zotu809,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,2944,Prorocentrum,genus,0.0796
Zotu810,211030,insect,Oligotrichia,subclass,NA,,Ciliophora,Spirotrichea,,,,,NA,NA,-1,1537145,Cyrtostrombidium paralongisomum,species,0.0166
Zotu811,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,97487,Chrysochromulina scutellum,species,0.0061
Zotu812,3041,insect,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,,2.22112E+12,ddddddddddddd,2,38833,Micromonas pusilla,species,0.0268
Zotu813,119367,insect,Neocalanus,genus,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,,NA,NA,-1,119369,Neocalanus flemingeri,species,0.0134
Zotu814,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddcdddddddddddddd,2,407301,Karlodinium veneficum,species,0.097
Zotu815,41873,insect,Mamiellaceae,family,0.7728,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,,2.22112E+15,dddddddddddddddM,2,296587,Micromonas commoda,species,0.0265
Zotu816,41212,insect,Harpacticoida,order,0.9999,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,,,,2.12212E+13,ddddddddddddEd,2,2480975,Nannopus minutus,species,0.0367
Zotu817,131567,insect,cellular organisms,no rank,1,,,,,,,,212212122,ddddddddd,2,298501,Nanaspis tonsa,species,0.0663
Zotu818,6072,insect,Eumetazoa,clade,0.9532,Metazoa,,,,,,,212212121,dddddddd_,2,1109190,Astericola clausii,species,0.0499
Zotu819,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0438
Zotu820,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+13,dddddddddNdddd,2,1198491,Peridinium fusiformis,species,0.0244
Zotu821,2759,insect,Eukaryota,superkingdom,0.563,,,,,,,,2.21212E+18,dddddddddddddddddd8,2,66465,Tripos tenuis,species,0.1353
Zotu822,6833,insect,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,2.12212E+11,dddddddddddd,2,119369,Neocalanus flemingeri,species,0.0284
Zotu823,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddcdddddddddddddd,2,407301,Karlodinium veneficum,species,0.0761
Zotu824,2302914,insect,Chloropicon,genus,NA,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,,NA,NA,-1,1764295,Chloropicon primus,species,0.014
Zotu825,131567,insect,cellular organisms,no rank,NA,,,,,,,,NA,NA,-1,396331,Phanerochaetaceae,family,0.0027
Zotu826,632149,insect,Azadinium,genus,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,,NA,NA,-1,1428570,Azadinium dalianense,species,0.0194
Zotu827,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+14,dddddddddddPddd,2,60594,Gyrodinium,genus,0.0356
Zotu828,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+13,ddd\dddddddddd,2,2856,Cylindrotheca closterium,species,0.0576
Zotu829,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,2038323,Durinskia kwazulunatalensis,species,0.0839
Zotu830,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,2,1132513,Euduboscquella crenulata,species,0.1108
Zotu831,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.042
Zotu832,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+15,ddddddddddddd\dd,3,459534,Didymoeca costata,species,0.0411
Zotu833,2836,insect,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,,2.21221E+11,ddddddd<dcdd,2,33838,Eupodiscales,order,0.0608
Zotu834,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,3,46947,Geminigera cryophila,species,0.0707
Zotu835,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,ddddddddddddd]dddddddd,2,407301,Karlodinium veneficum,species,0.0979
Zotu836,6072,insect,Eumetazoa,clade,1,Metazoa,,,,,,,21221212121,dddddddd_dd,2,1109207,Mecomerinx heterocentroti,species,0.0404
Zotu837,1,insect,root,no rank,1,,,,,,,,221212221,ddddddddd,2,466782,Perlomyia utahensis,species,0.1219
Zotu838,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0401
Zotu839,2759,insect,Eukaryota,superkingdom,0.991,,,,,,,,2.21211E+14,ddddddddddddddc,2,1196158,Azadinium caudatum var. margalefii,varietas,0.0363
Zotu840,66470,insect,Lepidodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,,NA,NA,-1,66471,Lepidodinium viride,species,0.0027
Zotu841,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+11,dddddddddddd,2,1638943,Lankesteria halocynthiae,species,0.0838
Zotu842,33634,insect,Stramenopiles,clade,0.9996,,,,,,,,2.21221E+11,ddWddddddddd,2,35679,Pelagococcus subviridis,species,0.04
Zotu843,2759,insect,Eukaryota,superkingdom,0.9996,,,,,,,,2.21211E+11,dddddddddddd,2,66470,Lepidodinium,genus,0.0568
Zotu844,33656,insect,Phaeocystis,genus,NA,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,,NA,NA,-1,118080,Phaeocystis jahnii,species,0.0067
Zotu845,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+22,ddddddddddddddddddBdddd,2,91992,Triparma pacifica,species,0.0818
Zotu846,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,dddddddddd[dddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0828
Zotu847,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0688
Zotu848,2910,insect,Peridiniales,order,NA,,,Dinophyceae,Peridiniales,,,,NA,NA,-1,2920,Heterocapsa niei,species,0.0027
Zotu849,1,insect,root,no rank,0.9945,,,,,,,,222,ddc,3,44169,Antipathidae,family,0.0499
Zotu850,1881883,insect,Bathochordaeus,genus,NA,Metazoa,Chordata,Appendicularia,Copelata,Oikopleuridae,Bathochordaeus,,NA,NA,-1,1881884,Bathochordaeus charon,species,0.0168
Zotu851,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+14,ddddddddddddddd,2,60594,Gyrodinium,genus,0.0292
Zotu852,131567,insect,cellular organisms,no rank,1,,,,,,,,22122122111,ddddddddddd,3,44056,Aureococcus anophagefferens,species,0.031
Zotu853,2955,insect,Gymnodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,NA,NA,-1,39447,Gymnodinium catenatum,species,0.0147
Zotu854,33634,insect,Stramenopiles,clade,0.9528,,,,,,,,2.21221E+14,dddddddddddddd_,2,87105,Thraustochytrium multirudimentale,species,0.0601
Zotu855,211030,insect,Oligotrichia,subclass,NA,,Ciliophora,Spirotrichea,,,,,NA,NA,-1,395882,Varistrombidium kielum,species,0.0135
Zotu856,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddcdd,3,1132513,Euduboscquella crenulata,species,0.0981
Zotu857,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddcdd,3,1132513,Euduboscquella crenulata,species,0.0848
Zotu858,66801,insect,Gymnodiniaceae,family,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,,NA,NA,-1,66471,Lepidodinium viride,species,0.0053
Zotu859,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+19,ddddddddddadddddddcd,2,298604,Takayama cf. pulchellum,species,0.1127
Zotu860,116571,insect,Podoplea,superorder,0.9991,Metazoa,Arthropoda,Hexanauplia,,,,,2.12212E+15,dddddddddddddddd,2,578951,Kroyeria papillipes,species,0.0481
Zotu861,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,3,151027,Cryothecomonas longipes,species,0.0867
Zotu862,3027,insect,Cryptophyceae,class,NA,,,Cryptophyceae,,,,,NA,NA,-1,46947,Geminigera cryophila,species,0.0035
Zotu863,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.0903
Zotu864,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0676
Zotu865,42759,insect,Siphonophorae,order,NA,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,,,,NA,NA,-1,2747905,Sphaeronectes koellikeri,species,0.0043
Zotu866,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,3,393032,Ichthyodinium chabelardi,species,0.0715
Zotu867,753081,insect,Bigelowiella natans CCMP2755,strain,NA,,Cercozoa,Chlorarachniophyceae,,,Bigelowiella,Bigelowiella natans,NA,NA,-1,753081,Bigelowiella natans CCMP2755,strain,0
Zotu868,237082,insect,Spheciospongia,genus,NA,Metazoa,Porifera,Demospongiae,Clionaida,Spirastrellidae,Spheciospongia,,NA,NA,-1,295237,Spheciospongia vesparium,species,0.0129
Zotu869,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,46947,Geminigera cryophila,species,0.0498
Zotu870,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+20,ddddddddddddddddddddd,2,159578,Oxytricha saltans,species,0.0499
Zotu871,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,325643,Clitarchus hookeri,species,0.0027
Zotu872,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,412156,Chrysochromulina leadbeateri,species,0.0071
Zotu873,2874,insect,Dictyotaceae,family,NA,,,Phaeophyceae,Dictyotales,Dictyotaceae,,,NA,NA,-1,2875,Dictyota,genus,0.0053
Zotu874,6020,insect,Oligohymenophorea,class,1,,Ciliophora,Oligohymenophorea,,,,,2.21122E+16,ddddddddddddddddd,2,35097,Cohnilembus verminus,species,0.0463
Zotu875,33656,insect,Phaeocystis,genus,NA,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,,NA,NA,-1,118080,Phaeocystis jahnii,species,0.0107
Zotu876,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0493
Zotu877,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111112,ddddddddddd,2,858351,Tintinnophagus acutus,species,0.0615
Zotu878,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0323
Zotu879,131567,insect,cellular organisms,no rank,1,,,,,,,,22122122111,ddddddddddd,2,42384,Hyphochytrium catenoides,species,0.0442
Zotu880,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+11,dddddddddddd,2,39447,Gymnodinium catenatum,species,0.0321
Zotu881,131567,insect,cellular organisms,no rank,1,,,,,,,,22122122111,ddddddddddd,3,2483200,Chrysophaeum taylorii,species,0.0274
Zotu882,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddcdddddddddddddd,2,2605704,Alphamonas edax,species,0.0826
Zotu883,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,2,160623,Adenoides eludens,species,0.1335
Zotu884,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,3,1132513,Euduboscquella crenulata,species,0.0823
Zotu885,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddddddddddddd,2,987156,Stylochlamydium venustum,species,0.0525
Zotu886,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0757
Zotu887,41873,insect,Mamiellaceae,family,0.9985,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,,2.22112E+15,ddddddddddddddFd,2,13608,Mantoniella squamata,species,0.0373
Zotu888,33634,insect,Stramenopiles,clade,1,,,,,,,,2.21221E+15,dddddddddddddddd,2,87105,Thraustochytrium multirudimentale,species,0.0475
Zotu889,2864,insect,Dinophyceae,class,NA,,,Dinophyceae,,,,,NA,NA,-1,1486022,Azadinium dexteroporum,species,0.014
Zotu890,543769,insect,Rhizaria,clade,0.9905,,,,,,,,2.21212E+21,dddddddddddddddddddddc,2,151027,Cryothecomonas longipes,species,0.0627
Zotu891,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+20,ddddddddddddddddddddd,2,141414,Strombidinopsis acuminata,species,0.0497
Zotu892,2608131,insect,Prymnesiophyceae,clade,NA,,Haptophyta,,,,,,NA,NA,-1,127547,Cruciplacolithus neohelis,species,0.0158
Zotu893,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddddddddddddd,2,232288,Telonema antarcticum,species,0.0365
Zotu894,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,ddddd]dddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0744
Zotu895,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,2,160260,Labyrinthuloides yorkensis,species,0.0703
Zotu896,119367,insect,Neocalanus,genus,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,,NA,NA,-1,119369,Neocalanus flemingeri,species,0.0187
Zotu897,1,insect,root,no rank,1,,,,,,,,22121222,dddddddd,2,471306,Dubinectes,genus,0.125
Zotu898,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+12,ddddddddddddd,2,409284,Paragymnodinium shiwhaense,species,0.0739
Zotu899,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddVddddddbddddbdd,3,1278069,Psammamonas australis,species,0.1245
Zotu900,106219,insect,Pectinoidea,superfamily,NA,Metazoa,Mollusca,Bivalvia,Pectinida,,,,NA,NA,-1,106279,Spondylus sinensis,species,0.0053
Zotu901,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddKdddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0808
Zotu902,44169,insect,Antipathidae,family,NA,Metazoa,Cnidaria,Anthozoa,Antipatharia,Antipathidae,,,NA,NA,-1,44169,Antipathidae,family,0.0124
Zotu903,33829,insect,Spirotrichea,class,1,,Ciliophora,Spirotrichea,,,,,221122121,ddddddddd,2,1242244,Pelagostrobilidium paraepacrum,species,0.0472
Zotu904,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+17,dddddddddddddddddd,2,219458,Ephemera simulans,species,0.1531
Zotu905,66470,insect,Lepidodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,,NA,NA,-1,66470,Lepidodinium,genus,0.0194
Zotu906,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,424484,cf. Imantonia sp. CCMP1404,species,0.001
Zotu907,1,insect,root,no rank,1,,,,,,,,22121,ddddd,3,107757,Gymnodinium aureolum,species,0.0736
Zotu908,2864,insect,Dinophyceae,class,NA,,,Dinophyceae,,,,,NA,NA,-1,1486022,Azadinium dexteroporum,species,0.0164
Zotu909,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddadddddd,2,393032,Ichthyodinium chabelardi,species,0.0792
Zotu910,6833,insect,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,2.12212E+11,dddddddddddd,2,119369,Neocalanus flemingeri,species,0.0247
Zotu911,2302916,insect,Chloroparvula,genus,NA,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,,NA,NA,-1,1883388,Chloroparvula pacifica,species,0.0123
Zotu912,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+12,ddddddddddddd,2,39447,Gymnodinium catenatum,species,0.0328
Zotu913,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddddddddddddd,2,1408141,Spongotrochus glacialis,species,0.0611
Zotu914,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddTdddddddd,2,1337058,Barnettozyma salicaria,species,0.1024
Zotu915,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+17,dddddddddddddddddd,2,114254,Rhizidiomyces apophysatus,species,0.0653
Zotu916,50424,insect,Pterioidea,superfamily,NA,Metazoa,Mollusca,Bivalvia,Pterioida,,,,NA,NA,-1,113549,Pteria penguin,species,0.0144
Zotu917,6072,insect,Eumetazoa,clade,0.9932,Metazoa,,,,,,,212212121,ddddddddc,2,1109190,Astericola clausii,species,0.0354
Zotu918,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0886
Zotu919,289407,insect,Verongula gigantea,species,NA,Metazoa,Porifera,Demospongiae,Verongiida,Aplysinidae,Verongula,Verongula gigantea,NA,NA,-1,289407,Verongula gigantea,species,0
Zotu920,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111112,dddddddddWd,2,1151059,Psammosa pacifica,species,0.0581
Zotu921,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,2,1132515,Euduboscquella cachoni,species,0.1254
Zotu922,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+15,dddddddddddddcdd,3,459534,Didymoeca costata,species,0.0285
Zotu923,131567,insect,cellular organisms,no rank,1,,,,,,,,2.22112E+12,ddddddddddddd,2,885871,Cinachyrella schulzei,species,0.0378
Zotu924,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+26,dddddZddddddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.0207
Zotu925,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+15,dddddddddddddddd,2,1486022,Azadinium dexteroporum,species,0.0224
Zotu926,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,412157,Chrysochromulina rotalis,species,0.0061
Zotu927,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,393032,Ichthyodinium chabelardi,species,0.0808
Zotu928,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,3,1132513,Euduboscquella crenulata,species,0.0877
Zotu929,131567,insect,cellular organisms,no rank,NA,,,,,,,,NA,NA,-1,34474,Fomitopsis,genus,0.0053
Zotu930,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddEdddddddd,2,407301,Karlodinium veneficum,species,0.1006
Zotu931,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,ddddddddddZddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0815
Zotu932,131567,insect,cellular organisms,no rank,1,,,,,,,,2122121222,dddddddddd,3,119369,Neocalanus flemingeri,species,0.0235
Zotu933,131567,insect,cellular organisms,no rank,NA,,,,,,,,NA,NA,-1,5303,Polyporales,order,0.0067
Zotu934,6833,insect,Calanoida,order,0.9998,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,2.12212E+11,dddddddddddd,2,119369,Neocalanus flemingeri,species,0.0224
Zotu935,178513,insect,Amphimedon,genus,NA,Metazoa,Porifera,Demospongiae,Haplosclerida,Niphatidae,Amphimedon,,NA,NA,-1,178514,Amphimedon compressa,species,0.0187
Zotu936,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+15,ddddddddddddddNd,2,10228,Trichoplax adhaerens,species,0.1036
Zotu937,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111122,ddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0621
Zotu938,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,186035,Fragilariopsis,genus,0.008
Zotu939,2759,insect,Eukaryota,superkingdom,0.8257,,,,,,,,2.22112E+16,dd_ddddddddddZddS,2,1328802,Balticola,genus,0.069
Zotu940,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,77300,Margalefidinium polykrikoides,species,0.0728
Zotu941,2759,insect,Eukaryota,superkingdom,0.9997,,,,,,,,2.21211E+14,ddddddddddddddd,2,1519425,Azadinium trinitatum,species,0.0321
Zotu942,6072,insect,Eumetazoa,clade,0.8987,Metazoa,,,,,,,212212121,ddddddddZ,4,1109198,Doridicola agilis,species,0.0399
Zotu943,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0675
Zotu944,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+14,ddddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0375
Zotu945,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddd:ddd,2,1151059,Psammosa pacifica,species,0.0802
Zotu946,66801,insect,Gymnodiniaceae,family,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,,NA,NA,-1,66470,Lepidodinium,genus,0.0053
Zotu947,157684,insect,Karlodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,,NA,NA,-1,407301,Karlodinium veneficum,species,0.0186
Zotu948,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0659
