representative,taxID,id_method,taxon,rank,score,kingdom,phylum,class,order,family,genus,species,path,scores,reason,NNtaxID,NNtaxon,NNrank,NNdistance
Zotu1816,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,28860,Pterocladiella melanoidea,species,0.1311
Zotu1817,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1.11222E+12,ddddcdddddMdd,2,295611,Stenus,genus,0.127
Zotu1818,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+13,dddddddddbdd3d,2,145432,Cerion incanum,species,0.1643
Zotu1819,2759,insect,Eukaryota,superkingdom,0.5106,,,,,,,,1.11222E+19,ddddddddddd[ddddddd3,2,1256086,Driotura gammaroides,species,0.1474
Zotu1820,2759,insect,Eukaryota,superkingdom,0.985,,,,,,,,1.11222E+15,ddddddddddaddcdb,2,2014533,Limnotrachelobdella sinensis,species,0.1221
Zotu1821,116571,insect,Podoplea,superorder,0.9999,Metazoa,Arthropoda,Hexanauplia,,,,,2.22222E+15,Vddddddddddddddd,2,1678818,Rhithrogena gratianopolitana,species,0.1319
Zotu1822,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddIdddIddd9dd,2,327986,Crassitegula walsinghamii,species,0.1384
Zotu1823,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,603531,Procloeon mendax,species,0.1235
Zotu1824,1779168,insect,Astrophorina,suborder,1,Metazoa,Porifera,Demospongiae,Tetractinellida,,,,1.11211E+18,ddddddddddddddddddd,2,519578,Stelletta normani,species,0.0855
Zotu1825,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,2005024,Fluminicola fresti,species,0.1262
Zotu1826,2759,insect,Eukaryota,superkingdom,0.5901,,,,,,,,1.11222E+19,ddddddddddddddddddd;,2,1610063,Fleutiauxellus yezoensis,species,0.1539
Zotu1827,1,insect,root,no rank,1,,,,,,,,,,2,29158,Mytilus galloprovincialis,species,0.165
Zotu1828,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,1353399,Longpotamon acutum,species,0.1246
Zotu1829,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,906758,Xenophora solarioides,species,0.1156
Zotu1830,2759,insect,Eukaryota,superkingdom,0.9436,,,,,,,,1.11222E+14,ddddYddddddd\d^,2,105404,Agarum clathratum,species,0.1392
Zotu1831,2759,insect,Eukaryota,superkingdom,0.8361,,,,,,,,1.11222E+15,dddddddddddddddT,2,398740,Scutus breviculus,species,0.1083
Zotu1832,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,1162617,Hediste diadroma,species,0.1189
Zotu1833,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd4dddcddd,2,28860,Pterocladiella melanoidea,species,0.1287
Zotu1834,2759,insect,Eukaryota,superkingdom,0.8027,,,,,,,,1.11222E+13,bddddddddd?ddP,2,148992,Neocalanus tonsus,species,0.1352
Zotu1835,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,ddddddd_dddRddddddd,2,1659366,Hybauchenidium aquilonare,species,0.1197
Zotu1836,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1902869,Orphnurgus glaber,species,0.1417
Zotu1837,1,insect,root,no rank,1,,,,,,,,,,2,929462,Pteraeolidia ianthina,species,0.1883
Zotu1838,2759,insect,Eukaryota,superkingdom,0.8875,,,,,,,,1.11222E+15,[dddddddddcdcddY,2,340424,Aperostoma palmeri,species,0.1189
Zotu1839,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1042120,Acrochaetium moniliforme,species,0.1368
Zotu1840,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,508129,Chromodoris elisabethina,species,0.1344
Zotu1841,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,1933386,Pagurus aleuticus,species,0.1173
Zotu1842,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+19,dddddddddddddddddddd,2,28860,Pterocladiella melanoidea,species,0.1197
Zotu1843,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,52922,Scutopus ventrolineatus,species,0.1319
Zotu1844,2759,insect,Eukaryota,superkingdom,0.9973,,,,,,,,1.11222E+16,ddddddddddcddd`dd,2,35122,Macrocystis pyrifera,species,0.1067
Zotu1845,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,dddddddcddd,2,1167549,Euterebra puncturosa,species,0.1221
Zotu1846,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+17,dddddddddddddddddd,2,999276,Pleuroloba quoyi,species,0.1462
Zotu1847,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,466567,Leuctra duplicata,species,0.1376
Zotu1848,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,319519,Leptofauchea pacifica,species,0.1295
Zotu1849,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1327
Zotu1850,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddFdddddcdddddddddd]d=d,2,1838214,Chryseofusus bradneri,species,0.1197
Zotu1851,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddFdddddcdddddddddd]d=d,2,940128,Titanophycus validus,species,0.1197
Zotu1852,2759,insect,Eukaryota,superkingdom,0.7949,,,,,,,,1.11222E+15,dddddddddddd`ddO,2,1580777,Taphrocerus shannoni,species,0.1303
Zotu1853,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddcddd,2,461178,Bellotia eriophorum,species,0.1458
Zotu1854,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,ddddddd;ddddddbdddd,2,226770,Gynandrobrotica lepida,species,0.1181
Zotu1855,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,dddEdddcddd,2,1815138,Ophiocten ludwigi,species,0.127
Zotu1856,2759,insect,Eukaryota,superkingdom,0.9436,,,,,,,,1.11222E+14,ddddYddddddd\d^,2,380558,Elysia pusilla,species,0.1384
Zotu1857,33634,insect,Stramenopiles,no rank,0.9997,,,,,,,,1.11222E+15,dddddddddddddccd,2,10195,Brachionus plicatilis,species,0.1078
Zotu1858,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,dddddddYddd,2,90013,Punctaria latifolia,species,0.127
Zotu1859,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,489736,Horatosphaga tenera,species,0.1368
Zotu1860,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,dddEdddcddd,2,28860,Pterocladiella melanoidea,species,0.1311
Zotu1861,2759,insect,Eukaryota,superkingdom,0.9996,,,,,,,,1.11222E+18,dddddddddddbddddddd,2,1194615,Lepidodermella minus minus,subspecies,0.1352
Zotu1862,2759,insect,Eukaryota,superkingdom,0.5039,,,,,,,,1.11222E+14,dddddddddddd>a2,2,596655,Proterebia afra,species,0.1042
Zotu1863,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,1717555,Habropogon capensis,species,0.1197
Zotu1864,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+17,dddddddddddddddddd,2,7739,Branchiostoma floridae,species,0.137
Zotu1865,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1403456,Acrochaetium catenulatum,species,0.1474
Zotu1866,1,insect,root,no rank,1,,,,,,,,,,2,56245,Aglantha digitale,species,0.1827
Zotu1867,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddbdddddUdddddddddddd]d,2,137621,Arcyria cinerea,species,0.136
Zotu1868,2836,insect,Bacillariophyta,phylum,0.9996,,Bacillariophyta,,,,,,1.11222E+15,dddddddddddddddd,2,1569497,Propolydesmus testaceus,species,0.114
Zotu1869,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+19,dddMdddddddddddddddd,2,13543,Gempylus serpens,species,0.1824
Zotu1870,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,1964588,Vexillum infaustum,species,0.1316
Zotu1871,2759,insect,Eukaryota,superkingdom,0.8172,,,,,,,,1.11222E+19,ddddddd_ddd_dd`ddcdR,2,142081,Ligia occidentalis,species,0.1498
Zotu1872,2759,insect,Eukaryota,superkingdom,0.9993,,,,,,,,1.11222E+18,dddddddcddd[ddddddd,2,1296390,Odontonia sibogae,species,0.1449
Zotu1873,1,insect,root,no rank,1,,,,,,,,,,2,55699,Stagnicola palustris,species,0.1716
Zotu1874,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,dddEdddcddd,2,260093,Helminthocladia australis,species,0.1335
Zotu1875,1,insect,root,no rank,1,,,,,,,,,,2,1815138,Ophiocten ludwigi,species,0.1617
Zotu1876,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+11,dddddddddddd,2,7739,Branchiostoma floridae,species,0.1962
Zotu1877,1,insect,root,no rank,1,,,,,,,,,,2,2025590,Eunicella albicans,species,0.1651
Zotu1878,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+13,dddddddddddddd,2,588327,Euphysa flammea,species,0.1099
Zotu1879,1,insect,root,no rank,1,,,,,,,,,,2,1391052,Tentorium papillatum,species,0.1713
Zotu1880,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1108852,Agnotecous albifrons,species,0.1238
Zotu1881,1,insect,root,no rank,1,,,,,,,,,,2,1522339,Elysia orientalis,species,0.1719
Zotu1882,1,insect,root,no rank,1,,,,,,,,,,2,2893,Petalonia fascia,species,0.1906
Zotu1883,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,1234973,Cambarincola macrodontus,species,0.1526
Zotu1884,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,305493,Eucheuma denticulatum,species,0.1384
Zotu1885,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,27967,Scytosiphon lomentaria,species,0.1429
Zotu1886,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,dddEdddcddd,2,1421144,Olivella baetica,species,0.1295
Zotu1887,1,insect,root,no rank,1,,,,,,,,,,2,316219,Rhizophysa eysenhardti,species,0.1902
Zotu1888,2759,insect,Eukaryota,superkingdom,0.9968,,,,,,,,1.11222E+15,dddddddddddddddd,2,1906927,Chlorostoma argyrostomum,species,0.1181
Zotu1889,1,insect,root,no rank,1,,,,,,,,,,2,1897466,Trypophloeus discedens,species,0.1865
Zotu1890,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,229534,Caldesia oligococca,species,0.1368
Zotu1891,1,insect,root,no rank,1,,,,,,,,,,2,1544666,Polymastia bartletti,species,0.1662
Zotu1892,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,89453,Conus terebra,species,0.1721
Zotu1893,2802,insect,Ceramiales,order,0.6634,,,Florideophyceae,Ceramiales,,,,1.11221E+14,dddddddd<dccddB,2,173545,Polysiphonia stricta,species,0.0961
Zotu1894,2759,insect,Eukaryota,superkingdom,0.8999,,,,,,,,1.11222E+18,ddddddddddddddddddZ,2,932696,Epiperipatus acacioi,species,0.0953
Zotu1895,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,28860,Pterocladiella melanoidea,species,0.1335
Zotu1896,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,878995,Stenus biguttatus,species,0.127
Zotu1897,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddIdddIddd9dd,2,327986,Crassitegula walsinghamii,species,0.1417
Zotu1898,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,589666,Ceratosoma amoenum,species,0.138
Zotu1899,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,2039667,Antireicheia debeckeri,species,0.1295
Zotu1900,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+19,dddddddddddddddddddd,2,223366,Ascidia ahodori,species,0.0277
Zotu1901,1,insect,root,no rank,1,,,,,,,,,,2,1544666,Polymastia bartletti,species,0.1751
Zotu1902,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+17,dddddddddddddddddd,2,692422,Baetis phoebus,species,0.1554
Zotu1903,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1111112212,dddddddddd,2,379413,Leucocytozoon majoris,species,0.1775
Zotu1904,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,662020,Tiaropsis multicirrata,species,0.1262
Zotu1905,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,dddEdddcddd,2,1421144,Olivella baetica,species,0.1287
Zotu1906,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1095490,Synalpheus yano,species,0.1506
Zotu1907,2759,insect,Eukaryota,superkingdom,0.9968,,,,,,,,1.11222E+15,dddddddddddddddd,2,1906927,Chlorostoma argyrostomum,species,0.1181
Zotu1908,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+19,dddddddbdddddddddddd,2,756394,Pterosiphonia bipinnata,species,0.1173
Zotu1909,1,insect,root,no rank,1,,,,,,,,,,2,12924,Aiptasia pulchella,species,0.1719
Zotu1910,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+20,ddddddd_dddGddddd[dcd,2,360968,Clavularia inflata,species,0.1246
Zotu1911,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddBdd,2,40678,Alcyoniidae,family,0.1319
Zotu1912,1,insect,root,no rank,1,,,,,,,,,,2,475993,Polymastia corticata,species,0.1744
Zotu1913,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddZdddddbddddddddddcd,2,485435,Gelidiella fanii,species,0.1376
Zotu1914,2759,insect,Eukaryota,superkingdom,0.9984,,,,,,,,1.11222E+15,ddddddddddaddddd,2,93361,Cicindela lepida,species,0.1319
Zotu1915,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,dddddddWddd,2,248199,Ameletus celer,species,0.1287
Zotu1916,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddUdddddadddddddddd`d,2,1928771,Hemithyrsocera marginalis,species,0.1303
Zotu1917,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+18,ddddddddd^ddbdddddd,2,397952,Eualus suckleyi,species,0.1528
Zotu1918,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+17,ddddddddddddcddddd,2,1503747,Mesophyllum expansum,species,0.101
Zotu1919,2864,insect,Dinophyceae,class,NA,,,Dinophyceae,,,,,NA,NA,-1,632149,Azadinium,genus,0.0032
Zotu1920,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddd8ddd,2,74381,Undaria pinnatifida,species,0.1128
Zotu1921,35140,insect,Chrysochromulina,genus,1,,,Haptophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,1.11222E+17,dddddddddddddddddd,0,405976,Lithopoma caelatum,species,0.1307
Zotu1922,2759,insect,Eukaryota,superkingdom,0.862,,,,,,,,1.11222E+17,dddddddLddd:dddddV,2,291623,Pseudoperonospora celtidis,species,0.1344
Zotu1923,1,insect,root,no rank,1,,,,,,,,,,3,448103,Ephelotermes melachoma,species,0.1616
Zotu1924,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1262
Zotu1925,33634,insect,Stramenopiles,no rank,0.9043,,,,,,,,1.11222E+14,dddddddddddddbZ,2,1311566,Nodulabium solidum,species,0.125
Zotu1926,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1246
Zotu1927,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddddddddddd,2,934967,Favorinus branchialis,species,0.1352
Zotu1928,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddddddd6dd^ddd,2,1331017,Medora pollinensis,species,0.1417
Zotu1929,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1042120,Acrochaetium moniliforme,species,0.1319
Zotu1930,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1842846,Nassarius mendicus,species,0.1352
Zotu1931,81001,insect,Plakinidae,family,1,Metazoa,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,,,1.11211E+13,dddddddddddddd,2,1886678,Plakortis deweerdtaephila,species,0.0342
Zotu1932,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1882838,Callianassa ceramica,species,0.1164
Zotu1933,2759,insect,Eukaryota,superkingdom,0.9968,,,,,,,,1.11222E+15,dddddddddddddddd,2,1077460,Terebra succincta,species,0.123
Zotu1934,33634,insect,Stramenopiles,no rank,0.8117,,,,,,,,1.11222E+14,dddddddddddddbQ,2,105404,Agarum clathratum,species,0.1111
Zotu1935,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,1717555,Habropogon capensis,species,0.1173
Zotu1936,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,631452,Monomastix minuta,species,0.1311
Zotu1937,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,631452,Monomastix minuta,species,0.1181
Zotu1938,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,658861,Cerithidea pliculosa,species,0.1384
Zotu1939,2830,insect,Haptophyceae,class,1,,,Haptophyceae,,,,,1.11222E+16,ddddddddddddddddd,2,128490,Mitrella bicincta,species,0.1002
Zotu1940,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd8dddOddd,2,328250,Fluminicola multifarius,species,0.1433
Zotu1941,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddcddddPddd,2,1078508,Menathais bimaculata,species,0.1156
Zotu1942,2759,insect,Eukaryota,superkingdom,0.5901,,,,,,,,1.11222E+19,ddddddddddddddddddd;,2,248216,Baetisca lacustris,species,0.1502
Zotu1943,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddcddddddd>ddddddd,2,217247,Diorhabda elongata,species,0.1213
Zotu1944,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11111122121,ddddddddddd,2,311198,Meretrix petechialis,species,0.1848
Zotu1945,33213,insect,Bilateria,no rank,1,Metazoa,,,,,,,1.11111E+21,ddd^ddddddddddddddddLd,2,1911541,Pterocladiella media,species,0.1327
Zotu1946,2830,insect,Haptophyceae,class,1,,,Haptophyceae,,,,,1.11222E+16,ddddddddddddddddd,2,545086,Copilia mirabilis,species,0.1425
Zotu1947,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,401958,Plumularia filicaulis,species,0.1217
Zotu1948,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1042120,Acrochaetium moniliforme,species,0.1458
Zotu1949,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+17,ddddddddddcd7ddbdd,2,401862,Galba truncatula,species,0.1181
Zotu1950,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddOdddddcdddddddddd^d,2,1906927,Chlorostoma argyrostomum,species,0.1335
Zotu1951,2759,insect,Eukaryota,superkingdom,0.9766,,,,,,,,1.11222E+13,dddddddddd[ddb,2,197811,Plantago maxima,species,0.1677
Zotu1952,1,insect,root,no rank,1,,,,,,,,,,2,55699,Stagnicola palustris,species,0.155
Zotu1953,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,1933386,Pagurus aleuticus,species,0.1091
Zotu1954,136189,insect,Oithonidae,family,1,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,,,1.11222E+16,dXdddddddddddcddd,2,34650,Cancer antennarius,species,0.1193
Zotu1955,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,95357,Mazzaella rosea,species,0.1441
Zotu1956,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,ddd\dddddcddddddddddddKd,2,1567524,Pattonomys semivillosus,species,0.1547
Zotu1957,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddcddd,2,28835,Cepaea nemoralis,species,0.1384
Zotu1958,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,209631,Acrochaetium secundatum,species,0.1344
Zotu1959,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,ddd@dddddaddddddddddadbd,2,473954,Conasprella orbignyi,species,0.1344
Zotu1960,1,insect,root,no rank,1,,,,,,,,,,2,316219,Rhizophysa eysenhardti,species,0.1648
Zotu1961,1,insect,root,no rank,1,,,,,,,,,,2,1601828,Mycetophila lunata,species,0.1784
Zotu1962,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1042120,Acrochaetium moniliforme,species,0.1433
Zotu1963,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1815032,Amphiophiura inops,species,0.1344
Zotu1964,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddJdddcddddddd,2,1519832,Conus infrenatus,species,0.1238
Zotu1965,6074,insect,Hydrozoa,class,0.9849,Metazoa,Cnidaria,Hydrozoa,,,,,1.11211E+12,dddddddad`d_b,2,861515,Ophiura sarsii,species,0.1344
Zotu1966,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,415744,Pyrgulopsis umbilicata,species,0.1205
Zotu1967,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1311
Zotu1968,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,1975678,Araptus laevigatus,species,0.1368
Zotu1969,2830,insect,Haptophyceae,class,1,,,Haptophyceae,,,,,1.11222E+16,ddddddddddddddddd,2,442698,Vimineoleathesia japonica,species,0.1315
Zotu1970,1,insect,root,no rank,1,,,,,,,,,,2,880269,Cliona chilensis,species,0.1762
Zotu1971,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,319519,Leptofauchea pacifica,species,0.1401
Zotu1972,1,insect,root,no rank,1,,,,,,,,,,2,1601828,Mycetophila lunata,species,0.1717
Zotu1973,500008,insect,Leptothecata,order,1,Metazoa,Cnidaria,Hydrozoa,Leptothecata,,,,1.11211E+14,dddddddddddd_Td,2,252669,Clytia gracilis,species,0.0562
Zotu1974,6656,insect,Arthropoda,phylum,1,Metazoa,Arthropoda,,,,,,1.11111E+23,d\dcddddddddcdddddd`dddd,2,229769,Achipteria coleoptrata,species,0.114
Zotu1975,2759,insect,Eukaryota,superkingdom,0.9921,,,,,,,,1.11222E+14,dddbdddddddQddc,2,619971,Babylonia zeylanica,species,0.1588
Zotu1976,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,305493,Eucheuma denticulatum,species,0.1295
Zotu1977,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddd^ddd,2,81588,Rhodymenia stenoglossa,species,0.1303
Zotu1978,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1070701,Dardanus arrosor,species,0.1344
Zotu1979,6049,insect,Haplosclerida,order,1,Metazoa,Porifera,Demospongiae,Haplosclerida,,,,1.11211E+19,dddddddddddddddddGd3,2,178539,Callyspongia plicifera,species,0.0578
Zotu1980,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddcddd,2,316166,Agalma elegans,species,0.1116
Zotu1981,1,insect,root,no rank,1,,,,,,,,,,2,2025590,Eunicella albicans,species,0.173
Zotu1982,2759,insect,Eukaryota,superkingdom,0.9599,,,,,,,,1.11222E+16,dddddddddd[dXddd`,2,71315,Jorunna tomentosa,species,0.1197
Zotu1983,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddXdddcd,2,64927,Halosiphon tomentosus,species,0.1384
Zotu1984,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddcddd,2,1486654,Sheathia americana,species,0.1458
Zotu1985,1,insect,root,no rank,1,,,,,,,,,,4,1287503,Anteaeolidiella cacaotica,species,0.1653
Zotu1986,1,insect,root,no rank,1,,,,,,,,,,2,1544666,Polymastia bartletti,species,0.174
Zotu1987,1,insect,root,no rank,1,,,,,,,,,,2,870231,Anomalocardia producta,species,0.1974
Zotu1988,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+19,ddd^dddddddddddddddd,2,105867,Brisingaster robillardi,species,0.1445
Zotu1989,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd4ddd\ddd,2,553706,Hastula strigilata,species,0.127
Zotu1990,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1433
Zotu1991,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,ddd\dddddcddddddddddddKd,2,1567524,Pattonomys semivillosus,species,0.1466
Zotu1992,632149,insect,Azadinium,genus,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,,NA,NA,-1,632149,Azadinium,genus,0
